customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,avg_order_value,avg_monthly_spend
15762,AW00026761,Tabitha Prasad,,50 and above,Regular,2013-11-21,151,2,1938,3,3,14,969.0,138.43
15763,AW00026762,Rachael Perez,,50 and above,New,2013-04-30,158,1,134,2,2,0,134.0,134.0
15764,AW00026763,Grant Shen,,50 and above,Regular,2013-11-04,151,2,1957,3,3,14,978.5,139.79
15765,AW00026764,Alvin Li,,50 and above,Regular,2013-11-12,151,2,1938,3,3,15,969.0,129.2
15766,AW00026765,Dominique Chandra,,50 and above,New,2013-03-13,159,1,79,2,2,0,79.0,79.0
15767,AW00026766,Jodi Andersen,,50 and above,New,2013-11-13,151,1,79,2,2,0,79.0,79.0
15768,AW00026767,Alisha Goel,,50 and above,New,2013-03-25,159,2,1332,3,3,6,666.0,222.0
15769,AW00026768,Cristina Shen,,50 and above,New,2013-03-21,159,2,1372,5,5,6,686.0,228.67
15770,AW00026769,Holly Sai,,50 and above,New,2013-09-02,153,1,37,2,2,0,37.0,37.0
15771,AW00026770,Katie Ashe,,50 and above,New,2013-10-03,152,1,70,1,1,0,70.0,70.0
15772,AW00026771,Eric Shan,,50 and above,New,2013-03-15,159,1,70,1,1,0,70.0,70.0
15773,AW00026772,Jamie Hu,,50 and above,New,2014-01-01,149,1,124,2,2,0,124.0,124.0
15774,AW00026773,Meghan Martin,,50 and above,New,2013-03-17,159,1,70,1,1,0,70.0,70.0
15775,AW00026774,Arianna Ross,,50 and above,New,2013-03-17,159,2,1332,3,3,6,666.0,222.0
15776,AW00026775,Riley Bryant,,50 and above,New,2013-12-23,150,1,89,3,3,0,89.0,89.0
15777,AW00026776,Jenny Guo,,50 and above,New,2013-05-22,157,1,25,2,2,0,25.0,25.0
15778,AW00026777,Andrew Clark,,50 and above,New,2013-06-25,156,1,69,3,3,0,69.0,69.0
15779,AW00026778,Sierra Perez,,50 and above,New,2013-10-08,152,1,34,2,2,0,34.0,34.0
15780,AW00026779,Alexandra Henderson,,50 and above,New,2013-08-26,154,1,25,2,2,0,25.0,25.0
15781,AW00026780,Julia Butler,,50 and above,New,2013-10-02,152,1,79,3,3,0,79.0,79.0
15782,AW00026781,Jan Cox,,50 and above,New,2014-01-14,149,1,110,4,4,0,110.0,110.0
15783,AW00026782,Seth Lewis,,50 and above,New,2011-07-01,179,1,699,1,1,0,699.0,699.0
15784,AW00026783,Juan Torres,,50 and above,New,2014-01-03,149,1,89,3,3,0,89.0,89.0
15785,AW00026784,Walter Torres,,50 and above,New,2013-03-18,159,1,89,3,3,0,89.0,89.0
15786,AW00026785,Raul Raje,,50 and above,New,2013-05-17,157,1,75,3,3,0,75.0,75.0
15787,AW00026786,Seth Smith,,50 and above,New,2012-07-08,167,1,2071,1,1,0,2071.0,2071.0
15788,AW00026787,Austin Moore,,50 and above,New,2014-01-19,149,1,60,3,3,0,60.0,60.0
15789,AW00026788,Destiny Howard,,50 and above,New,2013-02-04,160,1,36,3,3,0,36.0,36.0
15790,AW00026789,Chase Morris,,50 and above,New,2011-08-06,178,1,699,1,1,0,699.0,699.0
15791,AW00026790,Chloe Cook,,50 and above,New,2013-10-21,152,1,27,3,3,0,27.0,27.0
15792,AW00026791,Kelvin Nath,,50 and above,New,2013-08-20,154,1,4,1,1,0,4.0,4.0
15793,AW00026792,Casey Torres,,50 and above,New,2013-03-31,159,1,184,3,3,0,184.0,184.0
15794,AW00026793,Jesse Nelson,,50 and above,New,2013-11-18,151,1,89,3,3,0,89.0,89.0
15795,AW00026794,Michele Dominguez,,50 and above,New,2013-07-14,155,1,44,4,4,0,44.0,44.0
15796,AW00026795,Elijah Shan,,50 and above,Regular,2013-11-10,151,2,1992,4,4,13,996.0,153.23
15797,AW00026796,Warren Raji,,50 and above,Regular,2013-11-12,151,2,1957,3,3,13,978.5,150.54
15798,AW00026797,Marshall Hu,,50 and above,Regular,2013-11-10,151,2,1957,3,3,13,978.5,150.54
15799,AW00026798,Jeremiah Garcia,,50 and above,New,2013-08-05,154,1,29,1,1,0,29.0,29.0
15800,AW00026799,Ryan Russell,,50 and above,New,2013-11-14,151,1,29,1,1,0,29.0,29.0
15801,AW00026800,Lauren Lewis,,50 and above,New,2013-07-25,155,1,69,3,3,0,69.0,69.0
15802,AW00026801,Wyatt Washington,,50 and above,New,2012-07-10,167,1,2049,1,1,0,2049.0,2049.0
15803,AW00026802,Lucas Sanders,,50 and above,New,2013-07-01,155,1,5,1,1,0,5.0,5.0
15804,AW00026803,Xavier Bennett,,50 and above,New,2013-07-27,155,1,89,3,3,0,89.0,89.0
15805,AW00026804,Trinity Sanders,,50 and above,New,2013-06-24,156,1,44,4,4,0,44.0,44.0
15806,AW00026805,Alexandria Reed,,50 and above,New,2012-07-08,167,1,2071,1,1,0,2071.0,2071.0
15807,AW00026806,Caleb Mitchell,,50 and above,New,2013-08-15,154,1,5,1,1,0,5.0,5.0
15808,AW00026807,Angel Hall,,50 and above,New,2013-02-05,160,1,69,3,3,0,69.0,69.0
15809,AW00026808,Kimberly Howard,,50 and above,New,2013-12-04,150,1,34,2,2,0,34.0,34.0
15810,AW00026809,Julia Morgan,,50 and above,New,2013-05-09,157,1,119,4,4,0,119.0,119.0
15811,AW00026810,Melanie Stewart,,50 and above,New,2014-01-15,149,1,68,3,3,0,68.0,68.0
15812,AW00026811,Rachael Sanchez,,50 and above,New,2012-07-11,167,1,2071,1,1,0,2071.0,2071.0
15813,AW00026812,James Hernandez,,50 and above,New,2013-07-07,155,1,58,3,3,0,58.0,58.0
15814,AW00026813,Xavier Diaz,,50 and above,New,2013-11-04,151,1,58,3,3,0,58.0,58.0
15815,AW00026814,Alex Hernandez,,50 and above,New,2012-07-13,167,1,2049,1,1,0,2049.0,2049.0
15816,AW00026815,Erin Cox,,50 and above,New,2012-08-01,166,1,2049,1,1,0,2049.0,2049.0
15817,AW00026816,Ronnie Wu,,50 and above,New,2013-11-15,151,1,1736,2,2,0,1736.0,1736.0
15818,AW00026817,Melvin Ashe,,50 and above,New,2013-06-03,156,1,554,3,3,0,554.0,554.0
15819,AW00026818,Eduardo Coleman,,50 and above,New,2013-10-07,152,1,2407,4,4,0,2407.0,2407.0
15820,AW00026819,Devin Mitchell,,50 and above,New,2013-12-15,150,1,69,4,4,0,69.0,69.0
15821,AW00026820,Carol Nath,,50 and above,New,2014-01-03,149,1,4,1,1,0,4.0,4.0
15822,AW00026821,Tamara Guo,,50 and above,New,2013-06-05,156,1,27,3,3,0,27.0,27.0
15823,AW00026822,Cindy Gonzalez,,50 and above,New,2013-11-24,151,1,2442,5,5,0,2442.0,2442.0
15824,AW00026823,Kaitlin Raman,,50 and above,New,2013-12-13,150,1,2419,2,2,0,2419.0,2419.0
15825,AW00026824,Theresa Blanco,,50 and above,New,2013-05-19,157,1,567,4,4,0,567.0,567.0
15826,AW00026825,Jamie Jimenez,,50 and above,New,2013-01-27,161,1,1229,3,3,0,1229.0,1229.0
15827,AW00026826,Kendra Romero,,50 and above,New,2012-12-30,162,1,1238,4,4,0,1238.0,1238.0
15828,AW00026827,Renee Rubio,,50 and above,New,2013-10-29,152,1,1751,2,2,0,1751.0,1751.0
15829,AW00026828,Stephanie Rivera,,50 and above,New,2013-11-04,151,1,1732,4,4,0,1732.0,1732.0
15830,AW00026829,Morgan Evans,,50 and above,New,2013-12-24,150,1,1728,3,3,0,1728.0,1728.0
15831,AW00026830,Levi Perez,,50 and above,New,2013-05-28,157,1,554,3,3,0,554.0,554.0
15832,AW00026831,Drew Raje,,50 and above,New,2013-01-13,161,1,1265,2,2,0,1265.0,1265.0
15833,AW00026832,Kate Xie,,50 and above,New,2014-01-28,149,1,80,3,3,0,80.0,80.0
15834,AW00026833,Kelvin Rai,,50 and above,New,2013-06-17,156,1,6,2,2,0,6.0,6.0
15835,AW00026834,Teresa Romero,,50 and above,New,2013-07-31,155,1,6,2,2,0,6.0,6.0
15836,AW00026835,Kyle Turner,,50 and above,New,2013-11-09,151,1,69,3,3,0,69.0,69.0
15837,AW00026836,Hector Diaz,,50 and above,New,2014-01-12,149,1,39,2,2,0,39.0,39.0
15838,AW00026837,Albert Martin,,50 and above,New,2013-05-13,157,1,549,2,2,0,549.0,549.0
15839,AW00026838,Cassie Shan,,50 and above,New,2013-02-17,160,1,36,3,3,0,36.0,36.0
15840,AW00026839,Jeremy Nelson,,50 and above,New,2013-05-18,157,1,78,4,4,0,78.0,78.0
15841,AW00026840,Eric Yang,,50 and above,New,2013-10-20,152,1,34,2,2,0,34.0,34.0
15842,AW00026841,Roberto Jim├®nez,,50 and above,New,2013-03-17,159,1,78,4,4,0,78.0,78.0
15843,AW00026842,Felicia Alonso,,50 and above,New,2013-04-30,158,1,540,1,1,0,540.0,540.0
15844,AW00026843,Noah Gonzalez,,50 and above,New,2013-10-14,152,1,184,3,3,0,184.0,184.0
15845,AW00026844,Erin Cooper,,50 and above,New,2014-01-16,149,1,13,2,2,0,13.0,13.0
15846,AW00026845,Theodore Ortega,,50 and above,New,2013-08-01,154,1,27,3,3,0,27.0,27.0
15847,AW00026846,Dustin Kumar,,50 and above,New,2013-12-12,150,1,28,2,2,0,28.0,28.0
15848,AW00026847,Brent Yang,,50 and above,New,2013-10-20,152,1,60,3,3,0,60.0,60.0
15849,AW00026848,Alisha Rai,,50 and above,New,2013-06-19,156,1,608,4,4,0,608.0,608.0
15850,AW00026849,Billy Martin,,50 and above,New,2013-05-04,157,1,39,2,2,0,39.0,39.0
15851,AW00026850,Terry Luo,,50 and above,New,2013-06-07,156,1,54,2,2,0,54.0,54.0
15852,AW00026851,Diane Alvarez,,50 and above,New,2013-10-13,152,1,23,2,2,0,23.0,23.0
15853,AW00026852,Karen She,,50 and above,New,2013-02-02,160,1,114,4,4,0,114.0,114.0
15854,AW00026853,Shane Rana,,50 and above,New,2013-05-08,157,1,786,3,3,0,786.0,786.0
15855,AW00026854,Jonathan Hayes,,50 and above,New,2013-11-04,151,1,1715,3,3,0,1715.0,1715.0
15856,AW00026855,Carla Fernandez,,50 and above,New,2013-11-02,151,1,1701,1,1,0,1701.0,1701.0
15857,AW00026856,Jessica Brooks,,50 and above,New,2013-05-14,157,1,810,4,4,0,810.0,810.0
15858,AW00026857,Willie Anand,,50 and above,New,2013-06-11,156,1,21,1,1,0,21.0,21.0
15859,AW00026858,Samuel Lopez,,50 and above,New,2013-06-20,156,1,554,3,3,0,554.0,554.0
15860,AW00026859,Darrell Pal,,50 and above,New,2013-07-18,155,1,34,2,2,0,34.0,34.0
15861,AW00026860,Olivia Miller,,50 and above,New,2013-06-04,156,1,540,1,1,0,540.0,540.0
15862,AW00026861,Bruce Gutierrez,,50 and above,New,2013-02-04,160,1,36,3,3,0,36.0,36.0
15863,AW00026862,Tina Vance,,50 and above,New,2013-01-16,161,1,1250,2,2,0,1250.0,1250.0
15864,AW00026863,Alvin Chen,,50 and above,New,2014-01-05,149,1,4,1,1,0,4.0,4.0
15865,AW00026864,Christine Sutton,,50 and above,New,2012-12-29,162,1,1269,2,2,0,1269.0,1269.0
15866,AW00026865,Tabitha Martinez,,50 and above,New,2013-02-19,160,1,124,2,2,0,124.0,124.0
15867,AW00026866,Jada Allen,,50 and above,New,2013-06-23,156,1,615,4,4,0,615.0,615.0
15868,AW00026867,Danny Romero,,50 and above,New,2013-12-03,150,1,1728,3,3,0,1728.0,1728.0
15869,AW00026868,Lydia Raman,,50 and above,New,2013-06-11,156,1,540,1,1,0,540.0,540.0
15870,AW00026869,Anne Sims,,50 and above,New,2013-06-26,156,1,554,3,3,0,554.0,554.0
15871,AW00026870,Jill Gill,,50 and above,New,2013-06-05,156,1,549,2,2,0,549.0,549.0
15872,AW00026871,Justin Chen,,50 and above,New,2013-08-28,154,1,89,3,3,0,89.0,89.0
15873,AW00026872,Wyatt Hughes,,50 and above,New,2013-08-17,154,1,23,2,2,0,23.0,23.0
15874,AW00026873,Ann Suri,,50 and above,New,2013-02-16,160,1,1250,2,2,0,1250.0,1250.0
15875,AW00026874,Jorge Zhang,,50 and above,New,2013-05-01,157,1,23,2,2,0,23.0,23.0
15876,AW00026875,Bobby Perez,,50 and above,New,2013-11-15,151,1,60,3,3,0,60.0,60.0
15877,AW00026876,Holly Lopez,,50 and above,New,2013-06-12,156,1,589,4,4,0,589.0,589.0
15878,AW00026877,Damien Nara,,50 and above,New,2013-12-06,150,1,39,2,2,0,39.0,39.0
15879,AW00026878,Madeline Roberts,,50 and above,New,2013-05-09,157,1,21,1,1,0,21.0,21.0
15880,AW00026879,Shannon Lin,,50 and above,New,2013-10-16,152,1,75,2,2,0,75.0,75.0
15881,AW00026880,Heather Xu,,50 and above,New,2013-08-23,154,1,23,2,2,0,23.0,23.0
15882,AW00026881,Regina Fernandez,,50 and above,New,2013-07-20,155,1,43,3,3,0,43.0,43.0
15883,AW00026882,Mayra Sanchez,,50 and above,New,2013-04-25,158,1,91,4,4,0,91.0,91.0
15884,AW00026883,Shelby Bradley,,50 and above,New,2013-11-25,151,1,69,3,3,0,69.0,69.0
15885,AW00026884,Paige James,,50 and above,New,2013-02-25,160,1,1274,3,3,0,1274.0,1274.0
15886,AW00026885,Victor Martin,,50 and above,New,2013-06-08,156,1,575,2,2,0,575.0,575.0
15887,AW00026886,Jasmine Robinson,,50 and above,New,2013-06-21,156,1,554,3,3,0,554.0,554.0
15888,AW00026887,Janelle Rodriguez,,50 and above,New,2013-06-17,156,1,6,2,2,0,6.0,6.0
15889,AW00026888,Bruce Fernandez,,50 and above,New,2013-12-15,150,1,39,2,2,0,39.0,39.0
15890,AW00026889,Natasha Torres,,50 and above,New,2013-04-14,158,1,30,2,2,0,30.0,30.0
15891,AW00026890,Bryan Rogers,,50 and above,New,2013-06-23,156,1,589,4,4,0,589.0,589.0
15892,AW00026891,Arturo Zhang,,50 and above,New,2013-08-20,154,1,40,2,2,0,40.0,40.0
15893,AW00026892,Cody Rogers,,50 and above,New,2013-07-24,155,1,554,3,3,0,554.0,554.0
15894,AW00026893,Sharon Deng,,50 and above,New,2013-07-24,155,1,60,2,2,0,60.0,60.0
15895,AW00026894,Lindsey Goel,,50 and above,New,2013-03-30,159,1,23,2,2,0,23.0,23.0
15896,AW00026895,Christine Shan,,50 and above,New,2013-06-27,156,1,554,3,3,0,554.0,554.0
15897,AW00026896,Michele Malhotra,,50 and above,New,2013-03-18,159,1,13,2,2,0,13.0,13.0
15898,AW00026897,Katrina Xie,,50 and above,New,2013-03-22,159,1,39,2,2,0,39.0,39.0
15899,AW00026898,Ashley Simmons,,50 and above,New,2013-03-03,159,1,174,5,5,0,174.0,174.0
15900,AW00026899,Rachael Vance,,50 and above,New,2013-02-23,160,1,23,2,2,0,23.0,23.0
15901,AW00026900,Rosa Sun,,50 and above,New,2013-09-24,153,1,48,3,3,0,48.0,48.0
15902,AW00026901,Louis Nara,,50 and above,New,2013-11-21,151,1,4,1,1,0,4.0,4.0
15903,AW00026902,Clifford Mehta,,50 and above,New,2013-05-08,157,1,777,2,2,0,777.0,777.0
15904,AW00026903,Rafael Luo,,50 and above,New,2013-05-25,157,1,800,4,4,0,800.0,800.0
15905,AW00026904,Judith Parker,,50 and above,New,2013-02-08,160,1,29,1,1,0,29.0,29.0
15906,AW00026905,Kari Serrano,,50 and above,New,2013-05-24,157,1,6,2,2,0,6.0,6.0
15907,AW00026906,Darrell Rai,,50 and above,New,2013-10-10,152,1,68,2,2,0,68.0,68.0
15908,AW00026907,Dana Torres,,50 and above,New,2013-11-23,151,1,108,4,4,0,108.0,108.0
15909,AW00026908,Glenn Zheng,,50 and above,New,2013-10-20,152,1,36,3,3,0,36.0,36.0
15910,AW00026909,Christine Nath,,50 and above,New,2013-03-01,159,1,78,4,4,0,78.0,78.0
15911,AW00026910,Kristina Kovar,,50 and above,New,2013-06-27,156,1,589,4,4,0,589.0,589.0
15912,AW00026911,Kristi Gomez,,50 and above,New,2013-02-22,160,1,4,1,1,0,4.0,4.0
15913,AW00026912,Denise Rodriguez,,50 and above,New,2013-07-10,155,1,27,3,3,0,27.0,27.0
15914,AW00026913,Harold Lopez,,50 and above,New,2013-06-29,156,1,608,4,4,0,608.0,608.0
15915,AW00026914,Cindy Prasad,,50 and above,New,2013-06-20,156,1,589,4,4,0,589.0,589.0
15916,AW00026915,Peter Kumar,,50 and above,New,2013-07-02,155,1,59,2,2,0,59.0,59.0
15917,AW00026916,Mackenzie King,,50 and above,Regular,2013-12-28,150,2,1323,2,2,14,661.5,94.5
15918,AW00026917,Roberto Dominguez,,50 and above,Regular,2013-12-22,150,2,1339,5,5,14,669.5,95.64
15919,AW00026918,Krista Hernandez,,50 and above,Regular,2013-12-09,150,2,1400,6,6,14,700.0,100.0
15920,AW00026919,Ramon He,,50 and above,Regular,2013-12-13,150,2,1350,5,5,14,675.0,96.43
15921,AW00026920,Jon Chen,,50 and above,Regular,2013-12-18,150,2,1337,4,4,14,668.5,95.5
15922,AW00026921,Cynthia Weber,,50 and above,Regular,2013-12-09,150,2,1337,4,4,14,668.5,95.5
15923,AW00026922,Trevor Powell,,50 and above,Regular,2013-12-03,150,2,1323,2,2,14,661.5,94.5
15924,AW00026923,Krystal Ye,,50 and above,Regular,2013-12-16,150,2,1323,2,2,14,661.5,94.5
15925,AW00026924,Erica Zeng,,50 and above,Regular,2013-12-21,150,2,1350,5,5,14,675.0,96.43
15926,AW00026925,Dominic Rana,,50 and above,New,2013-11-16,151,1,36,3,3,0,36.0,36.0
15927,AW00026926,Sergio Mehta,,50 and above,New,2013-12-03,150,1,29,1,1,0,29.0,29.0
15928,AW00026927,Jill Dominguez,,50 and above,New,2013-04-22,158,1,36,3,3,0,36.0,36.0
15929,AW00026928,Roger Nara,,50 and above,New,2013-06-04,156,1,598,5,5,0,598.0,598.0
15930,AW00026929,Maurice Pal,,50 and above,New,2013-08-26,154,1,589,4,4,0,589.0,589.0
15931,AW00026930,Sharon Andersen,,50 and above,New,2013-03-20,159,1,1264,4,4,0,1264.0,1264.0
15932,AW00026931,Edward Lopez,,50 and above,New,2013-06-09,156,1,561,2,2,0,561.0,561.0
15933,AW00026932,Kristina Raman,,50 and above,New,2013-06-15,156,1,575,2,2,0,575.0,575.0
15934,AW00026933,Jessie Sanz,,50 and above,New,2013-04-01,158,1,1224,2,2,0,1224.0,1224.0
15935,AW00026934,Kelli Chander,,50 and above,New,2013-06-11,156,1,554,3,3,0,554.0,554.0
15936,AW00026935,Gabriel Butler,,50 and above,New,2013-08-19,154,1,29,1,1,0,29.0,29.0
15937,AW00026936,Jaclyn He,,50 and above,New,2013-05-23,157,1,1250,2,2,0,1250.0,1250.0
15938,AW00026937,Audrey Navarro,,50 and above,New,2013-06-29,156,1,619,4,4,0,619.0,619.0
15939,AW00026938,Maurice Shen,,50 and above,New,2013-06-06,156,1,722,4,4,0,722.0,722.0
15940,AW00026939,Craig Diaz,,50 and above,New,2013-05-26,157,1,777,2,2,0,777.0,777.0
15941,AW00026940,Franklin Tang,,50 and above,New,2013-05-25,157,1,1274,3,3,0,1274.0,1274.0
15942,AW00026941,Gerald Vazquez,,50 and above,New,2013-06-19,156,1,777,2,2,0,777.0,777.0
15943,AW00026942,Tanya Alonso,,50 and above,New,2013-06-24,156,1,589,4,4,0,589.0,589.0
15944,AW00026943,Ashlee Xie,,50 and above,New,2013-10-15,152,1,69,3,3,0,69.0,69.0
15945,AW00026944,Drew Nara,,50 and above,New,2013-06-11,156,1,554,3,3,0,554.0,554.0
15946,AW00026945,Katelyn Hill,,50 and above,New,2013-05-30,157,1,777,2,2,0,777.0,777.0
15947,AW00026946,Andre Madan,,50 and above,New,2013-06-04,156,1,1215,1,1,0,1215.0,1215.0
15948,AW00026947,Suzanne Ma,,50 and above,New,2013-06-03,156,1,625,3,3,0,625.0,625.0
15949,AW00026948,Abby Garcia,,50 and above,New,2013-06-09,156,1,1293,3,3,0,1293.0,1293.0
15950,AW00026949,Lindsey Chander,,50 and above,New,2013-07-26,155,1,565,3,3,0,565.0,565.0
15951,AW00026950,Dominic Suri,,50 and above,New,2013-06-25,156,1,777,2,2,0,777.0,777.0
15952,AW00026951,Trisha Hu,,50 and above,New,2014-01-03,149,1,60,3,3,0,60.0,60.0
15953,AW00026952,Mircea Singer,,50 and above,New,2013-06-14,156,1,751,2,2,0,751.0,751.0
15954,AW00026953,Roy Rubio,,50 and above,New,2013-06-11,156,1,786,3,3,0,786.0,786.0
15955,AW00026954,Gerald Torres,,50 and above,New,2013-06-18,156,1,1224,2,2,0,1224.0,1224.0
15956,AW00026955,Carlos Cook,,50 and above,New,2013-08-01,154,1,565,3,3,0,565.0,565.0
15957,AW00026956,Kristin Pal,,50 and above,New,2013-07-05,155,1,608,4,4,0,608.0,608.0
15958,AW00026957,Kristina Sai,,50 and above,New,2013-12-11,150,1,1760,3,3,0,1760.0,1760.0
15959,AW00026958,Jerry Xu,,50 and above,New,2013-12-23,150,1,1732,4,4,0,1732.0,1732.0
15960,AW00026959,Alisha Nara,,50 and above,New,2013-09-18,153,1,563,3,3,0,563.0,563.0
15961,AW00026960,Jose Thomas,,50 and above,New,2013-07-17,155,1,575,2,2,0,575.0,575.0
15962,AW00026961,Carly Chander,,50 and above,New,2013-06-24,156,1,1269,2,2,0,1269.0,1269.0
15963,AW00026962,Francis Moreno,,50 and above,New,2013-07-19,155,1,554,3,3,0,554.0,554.0
15964,AW00026963,Meredith Arun,,50 and above,New,2013-07-15,155,1,1238,4,4,0,1238.0,1238.0
15965,AW00026964,Kelli Tang,,50 and above,New,2013-06-04,156,1,751,2,2,0,751.0,751.0
15966,AW00026965,Jordan Nelson,,50 and above,New,2013-06-29,156,1,776,3,3,0,776.0,776.0
15967,AW00026966,Cedric Zhang,,50 and above,New,2013-07-27,155,1,589,4,4,0,589.0,589.0
15968,AW00026967,Edwin Li,,50 and above,New,2013-03-06,159,2,1337,4,4,5,668.5,267.4
15969,AW00026968,Henry Sanchez,,50 and above,New,2013-09-16,153,1,79,2,2,0,79.0,79.0
15970,AW00026969,Cedric Hu,,50 and above,New,2013-07-18,155,1,23,2,2,0,23.0,23.0
15971,AW00026970,Kara Rai,,50 and above,New,2013-08-19,154,1,39,2,2,0,39.0,39.0
15972,AW00026971,Douglas Madan,,50 and above,New,2013-09-15,153,1,6,2,2,0,6.0,6.0
15973,AW00026972,Kristopher Sara,,50 and above,New,2013-03-27,159,1,84,3,3,0,84.0,84.0
15974,AW00026973,Alberto Rowe,,50 and above,New,2013-05-12,157,1,39,2,2,0,39.0,39.0
15975,AW00026974,Philip Suarez,,50 and above,New,2013-07-21,155,1,1293,5,5,0,1293.0,1293.0
15976,AW00026975,Janet Ward,,50 and above,New,2013-07-07,155,1,765,4,4,0,765.0,765.0
15977,AW00026976,Erik Serrano,,50 and above,New,2013-07-20,155,1,791,4,4,0,791.0,791.0
15978,AW00026977,Barry Madan,,50 and above,New,2013-07-29,155,1,1284,4,4,0,1284.0,1284.0
15979,AW00026978,Cassie Sharma,,50 and above,New,2013-09-12,153,1,554,3,3,0,554.0,554.0
15980,AW00026979,Christy Jai,,50 and above,New,2013-09-03,153,1,589,4,4,0,589.0,589.0
15981,AW00026980,Marc Suarez,,50 and above,New,2013-12-29,150,1,23,2,2,0,23.0,23.0
15982,AW00026981,Audrey Suarez,,50 and above,New,2013-03-22,159,1,21,1,1,0,21.0,21.0
15983,AW00026982,Jose Mu├▒oz,,50 and above,New,2013-08-04,154,1,29,1,1,0,29.0,29.0
15984,AW00026983,Adriana Vance,,50 and above,New,2013-12-27,150,1,1745,3,3,0,1745.0,1745.0
15985,AW00026984,Manuel Prasad,,50 and above,New,2013-12-07,150,1,1765,4,4,0,1765.0,1765.0
15986,AW00026985,J├®sus Diaz,,50 and above,New,2013-02-12,160,1,1164,3,3,0,1164.0,1164.0
15987,AW00026986,Riley Watson,,50 and above,New,2013-03-13,159,1,1155,2,2,0,1155.0,1155.0
15988,AW00026987,Roy Lopez,,50 and above,New,2013-03-22,159,1,1155,2,2,0,1155.0,1155.0
15989,AW00026988,Brandy Srini,,50 and above,New,2013-05-10,157,1,1179,3,3,0,1179.0,1179.0
15990,AW00026989,Mason Campbell,,50 and above,New,2013-02-02,160,1,25,2,2,0,25.0,25.0
15991,AW00026990,Darren Patel,,50 and above,New,2013-04-16,158,1,23,2,2,0,23.0,23.0
15992,AW00026991,Rodney Ortega,,50 and above,New,2013-07-07,155,1,1265,2,2,0,1265.0,1265.0
15993,AW00026992,Brad Andersen,,50 and above,New,2013-07-23,155,1,584,3,3,0,584.0,584.0
15994,AW00026993,Julio Gill,,50 and above,New,2013-12-05,150,1,39,2,2,0,39.0,39.0
15995,AW00026994,Erika Torres,,50 and above,New,2013-01-05,161,1,1134,3,3,0,1134.0,1134.0
15996,AW00026995,Caleb Washington,,50 and above,New,2013-01-08,161,1,1145,2,2,0,1145.0,1145.0
15997,AW00026996,Natasha Oliver,,50 and above,New,2013-10-13,152,1,15,3,3,0,15.0,15.0
15998,AW00026997,Katie Becker,,50 and above,New,2013-05-24,157,1,1149,3,3,0,1149.0,1149.0
15999,AW00026998,Fernando Perry,,50 and above,New,2013-08-19,154,1,75,3,3,0,75.0,75.0
16000,AW00026999,Samuel Brown,,50 and above,New,2013-11-13,151,1,58,2,2,0,58.0,58.0
16001,AW00027000,Brandi Dominguez,,50 and above,New,2013-03-03,159,1,30,2,2,0,30.0,30.0
16002,AW00027001,Carla Kapoor,,50 and above,New,2013-03-17,159,1,30,2,2,0,30.0,30.0
16003,AW00027002,Kelvin She,,50 and above,New,2013-02-10,160,1,39,2,2,0,39.0,39.0
16004,AW00027003,Roger Jai,,50 and above,New,2013-09-03,153,1,21,1,1,0,21.0,21.0
16005,AW00027004,Philip Moreno,,50 and above,New,2013-08-06,154,1,1265,2,2,0,1265.0,1265.0
16006,AW00027005,Susan Lin,,50 and above,New,2013-07-30,155,1,777,2,2,0,777.0,777.0
16007,AW00027006,Shane Madan,,50 and above,New,2013-07-03,155,1,750,2,2,0,750.0,750.0
16008,AW00027007,Joe Gonzalez,,50 and above,New,2013-07-18,155,1,114,4,4,0,114.0,114.0
16009,AW00027008,Oscar Blue,,50 and above,New,2013-09-15,153,1,617,5,5,0,617.0,617.0
16010,AW00027009,Erica Lu,,50 and above,New,2013-10-04,152,1,575,2,2,0,575.0,575.0
16011,AW00027010,Jordyn Patterson,,50 and above,New,2014-01-12,149,1,42,3,3,0,42.0,42.0
16012,AW00027011,Kevin Powell,,50 and above,New,2013-12-27,150,1,36,3,3,0,36.0,36.0
16013,AW00027012,Anne Jim├®nez,,50 and above,New,2013-10-03,152,1,36,3,3,0,36.0,36.0
16014,AW00027013,Alisha Yuan,,50 and above,New,2013-12-11,150,1,36,3,3,0,36.0,36.0
16015,AW00027014,Luke Hughes,,50 and above,Regular,2013-10-08,152,2,1274,3,3,23,637.0,55.39
